Collection,DocumentId,Field,OriginalUrl,Error
"products_v2","6a23f081e3922eaccd8e8692","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f082e3922eaccd8e869a","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f082e3922eaccd8e869a","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f082e3922eaccd8e869a","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f083e3922eaccd8e86a2","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f083e3922eaccd8e86a2","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f083e3922eaccd8e86a2","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f084e3922eaccd8e86aa","images.main.url","https://aptghana.com/api/image/spb-5.png","Non-downloadable content-type: undefined"
"products_v2","6a23f084e3922eaccd8e86aa","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f084e3922eaccd8e86aa","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f086e3922eaccd8e86b2","images.main.url","https://aptghana.com/api/image/spb-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f086e3922eaccd8e86b2","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f086e3922eaccd8e86b2","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08de3922eaccd8e86de","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f08de3922eaccd8e86de","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08de3922eaccd8e86de","documents.1.url","https://drive.google.com/file/d/10qs_u0Ttay9kYFLRhuqXWnzCxpRUBzUJ/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08ee3922eaccd8e86e6","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f08ee3922eaccd8e86e6","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08ee3922eaccd8e86e6","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08fe3922eaccd8e86ee","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f08fe3922eaccd8e86ee","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f08fe3922eaccd8e86ee","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f090e3922eaccd8e86f6","images.main.url","https://aptghana.com/api/image/spb-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f090e3922eaccd8e86f6","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f090e3922eaccd8e86f6","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f091e3922eaccd8e86fe","images.main.url","https://aptghana.com/api/image/spb-6.png","Non-downloadable content-type: undefined"
"products_v2","6a23f091e3922eaccd8e86fe","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f091e3922eaccd8e86fe","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f092e3922eaccd8e8706","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f092e3922eaccd8e8706","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f092e3922eaccd8e8706","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f097e3922eaccd8e8720","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f097e3922eaccd8e8720","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f097e3922eaccd8e8720","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f098e3922eaccd8e8727","images.main.url","https://aptghana.com/api/image/duplex-sprocket-2.jpg","Non-downloadable content-type: undefined"
"products_v2","6a23f098e3922eaccd8e8727","documents.0.url","https://drive.google.com/file/d/1gjaS2dKH8doZCZhfwLTPxxHxZGgUgwdk/view?usp=sharing","HTTP 429"
"products_v2","6a23f0a1e3922eaccd8e875f","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0a1e3922eaccd8e875f","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a1e3922eaccd8e875f","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a2e3922eaccd8e8767","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0a2e3922eaccd8e8767","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a2e3922eaccd8e8767","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a5e3922eaccd8e8775","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0a5e3922eaccd8e8775","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a5e3922eaccd8e8775","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a8e3922eaccd8e8783","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0a8e3922eaccd8e8783","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0a8e3922eaccd8e8783","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0aae3922eaccd8e878b","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0aae3922eaccd8e878b","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0aae3922eaccd8e878b","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0afe3922eaccd8e87ab","images.main.url","https://aptghana.com/api/image/spb-5.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0afe3922eaccd8e87ab","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0afe3922eaccd8e87ab","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b0e3922eaccd8e87b3","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0b0e3922eaccd8e87b3","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b0e3922eaccd8e87b3","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b2e3922eaccd8e87bb","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0b2e3922eaccd8e87bb","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b2e3922eaccd8e87bb","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b3e3922eaccd8e87c3","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0b3e3922eaccd8e87c3","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b3e3922eaccd8e87c3","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b4e3922eaccd8e87cb","images.main.url","https://aptghana.com/api/image/spb-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0b4e3922eaccd8e87cb","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b4e3922eaccd8e87cb","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b7e3922eaccd8e87df","images.main.url","https://aptghana.com/api/image/spb-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0b7e3922eaccd8e87df","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0b7e3922eaccd8e87df","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bbe3922eaccd8e87f3","images.main.url","https://aptghana.com/api/image/spb-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0bbe3922eaccd8e87f3","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bbe3922eaccd8e87f3","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bee3922eaccd8e8801","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0bee3922eaccd8e8801","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bee3922eaccd8e8801","documents.1.url","https://drive.google.com/file/d/10qs_u0Ttay9kYFLRhuqXWnzCxpRUBzUJ/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bfe3922eaccd8e8809","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0bfe3922eaccd8e8809","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0bfe3922eaccd8e8809","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c0e3922eaccd8e8811","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c0e3922eaccd8e8811","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c0e3922eaccd8e8811","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c2e3922eaccd8e8819","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c2e3922eaccd8e8819","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c2e3922eaccd8e8819","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c3e3922eaccd8e8821","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c3e3922eaccd8e8821","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c3e3922eaccd8e8821","documents.1.url","https://drive.google.com/file/d/10qs_u0Ttay9kYFLRhuqXWnzCxpRUBzUJ/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c4e3922eaccd8e8829","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c4e3922eaccd8e8829","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c4e3922eaccd8e8829","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c6e3922eaccd8e8831","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c6e3922eaccd8e8831","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c6e3922eaccd8e8831","documents.1.url","https://drive.google.com/file/d/10qs_u0Ttay9kYFLRhuqXWnzCxpRUBzUJ/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c8e3922eaccd8e8839","images.main.url","https://aptghana.com/api/image/spb-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c8e3922eaccd8e8839","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c8e3922eaccd8e8839","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c9e3922eaccd8e8841","images.main.url","https://aptghana.com/api/image/spb-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0c9e3922eaccd8e8841","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0c9e3922eaccd8e8841","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0cbe3922eaccd8e8849","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0cbe3922eaccd8e8849","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0cbe3922eaccd8e8849","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0cce3922eaccd8e8851","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0cce3922eaccd8e8851","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0cce3922eaccd8e8851","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0d2e3922eaccd8e885a","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0d2e3922eaccd8e885a","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0d2e3922eaccd8e885a","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0d4e3922eaccd8e8861","images.main.url","https://aptghana.com/api/image/duplex-sprocket-2.jpg","Non-downloadable content-type: undefined"
"products_v2","6a23f0d4e3922eaccd8e8861","documents.0.url","https://drive.google.com/file/d/1gjaS2dKH8doZCZhfwLTPxxHxZGgUgwdk/view?usp=sharing","HTTP 429"
"products_v2","6a23f0d5e3922eaccd8e8868","images.main.url","https://aptghana.com/api/image/duplex-sprocket-2.jpg","Non-downloadable content-type: undefined"
"products_v2","6a23f0d5e3922eaccd8e8868","documents.0.url","https://drive.google.com/file/d/1gjaS2dKH8doZCZhfwLTPxxHxZGgUgwdk/view?usp=sharing","HTTP 429"
"products_v2","6a23f0d9e3922eaccd8e8882","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0d9e3922eaccd8e8882","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0d9e3922eaccd8e8882","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dae3922eaccd8e888a","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0dae3922eaccd8e888a","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dae3922eaccd8e888a","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dbe3922eaccd8e8892","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0dbe3922eaccd8e8892","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dbe3922eaccd8e8892","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dce3922eaccd8e889a","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0dce3922eaccd8e889a","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dce3922eaccd8e889a","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dde3922eaccd8e88a2","images.main.url","https://aptghana.com/api/image/spb-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0dde3922eaccd8e88a2","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dde3922eaccd8e88a2","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dee3922eaccd8e88aa","images.main.url","https://aptghana.com/api/image/spb-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0dee3922eaccd8e88aa","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0dee3922eaccd8e88aa","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e0e3922eaccd8e88b2","images.main.url","https://aptghana.com/api/image/spb-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0e0e3922eaccd8e88b2","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e0e3922eaccd8e88b2","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e1e3922eaccd8e88ba","images.main.url","https://aptghana.com/api/image/spb-4.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0e1e3922eaccd8e88ba","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e1e3922eaccd8e88ba","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e5e3922eaccd8e88ce","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0e5e3922eaccd8e88ce","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e5e3922eaccd8e88ce","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e9e3922eaccd8e88e8","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0e9e3922eaccd8e88e8","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0e9e3922eaccd8e88e8","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0ebe3922eaccd8e88f0","images.main.url","https://aptghana.com/api/image/spb-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0ebe3922eaccd8e88f0","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0ebe3922eaccd8e88f0","documents.1.url","https://drive.google.com/file/d/1w9Iah0jKYPnwqdrg-Lfj9xOoidVFhExG/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0ede3922eaccd8e88f8","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0ede3922eaccd8e88f8","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0ede3922eaccd8e88f8","documents.1.url","https://drive.google.com/file/d/10qs_u0Ttay9kYFLRhuqXWnzCxpRUBzUJ/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0eee3922eaccd8e8900","images.main.url","https://aptghana.com/api/image/spa-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0eee3922eaccd8e8900","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0eee3922eaccd8e8900","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0efe3922eaccd8e8908","images.main.url","https://aptghana.com/api/image/spa-3.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0efe3922eaccd8e8908","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0efe3922eaccd8e8908","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0f1e3922eaccd8e8910","images.main.url","https://aptghana.com/api/image/spa-1.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0f1e3922eaccd8e8910","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0f1e3922eaccd8e8910","documents.1.url","https://drive.google.com/file/d/1pANSe-XtXUrSLbSbb-eqlLKoLMqyySWE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0f2e3922eaccd8e8918","images.main.url","https://aptghana.com/api/image/spb-2.png","Non-downloadable content-type: undefined"
"products_v2","6a23f0f2e3922eaccd8e8918","documents.0.url","https://drive.google.com/file/d/18fEFo4ObNEXpEoSAd2dwhPLQd8-HlVpD/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0f2e3922eaccd8e8918","documents.1.url","https://drive.google.com/file/d/14q3Hj2sNzesd9YC9rtpJXlkQSINLTsBE/view?usp=drivesdk","HTTP 429"
"products_v2","6a23f0f4e3922eaccd8e8920","images.main.url","https://aptghana.com/api/image/spa-4.png","Non-downloadable content-type: undefined"
